campaign_id,campaign_type,target_segment,region,product_category,season,budget,start_date,end_date,duration_days,impressions,clicks,ctr,conversions,conversion_rate,estimated_revenue
8696562a-d946-4025-9028-dbb465ff3998,TV,Seniors,Online,Electronics,Winter,29903.284909962404,2023-04-19,2023-06-06,48,969946,131814,0.13589903095508662,4772,0.036206035111033485,928279.5536442458
0aad6514-0ca8-4c99-9360-4f700d6d5471,Social Media,Students,East,Electronics,Fall,34220.77773742093,2023-04-08,2023-05-09,31,843537,94238,0.11171823021139665,8295,0.08802945853823409,946769.0143031264
54d8bca9-f4e4-489b-ab9c-fcf2bfc4ee31,Search Engine,Seniors,Online,Home Decor,Winter,82281.97800426213,2023-08-03,2023-08-30,27,192663,21104,0.10954318046431416,1627,0.07712292196685394,387579.83214422007
d7f75cac-2ccf-4420-b362-9e97839f1c42,Social Media,Students,North,Fashion,Fall,13973.100587870991,2023-10-20,2023-11-11,22,790080,50151,0.06347589217832622,882,0.01760249769060447,471932.82561740186
4c91a827-feb8-4328-9722-9185a513c5fe,Social Media,Young Adults,Online,Electronics,Spring,99288.29683259381,2023-03-16,2023-04-22,37,773439,106425,0.13760010323734811,8161,0.07668603235561333,1287240.3382426843
453c2162-ee6d-43c8-b2fb-cb30bf7aee86,Email,Students,South,Home Decor,Holiday,21731.65117433126,2023-11-22,2023-12-12,20,758651,37041,0.04882521187455088,2621,0.07078601992776014,265440.27157319884
d9b2ffff-4461-42c4-b602-56f1439c7e93,TV,Parents,North,Home Decor,Winter,81646.16728572437,2023-05-26,2023-07-10,45,305156,11821,0.03873924992675809,417,0.03535518462402967,21814.115553827985
5b453332-b1e9-45d5-b4cb-292305d8d873,Email,Professionals,South,Home Decor,Winter,45529.77850945146,2023-05-08,2023-06-11,34,212808,12979,0.06099135072171054,147,0.011391469723414904,15222.67200996702
94533467-3ded-4018-a99b-a8dc7c96af42,Influencer,Students,North,Electronics,Winter,54299.456495872015,2023-12-07,2024-01-14,38,210091,21223,0.10102187090338914,432,0.020364616124984122,237967.9077519879
3081d441-4a92-496e-b673-4be2ef08e690,Email,Professionals,South,Home Decor,Holiday,89258.551971812,2023-02-11,2023-03-17,34,985704,128767,0.13063491806723093,4184,0.032494697615670344,801109.8750368175
8c314da2-65ab-4ea1-bcdd-aaecf788c367,Search Engine,Professionals,East,Electronics,Spring,47162.007063029196,2023-12-22,2024-02-17,57,673681,19193,0.02849102952862439,1602,0.08349601295370747,369152.0463275609
0226f58a-b4b5-44c6-8e9d-ef3dd493641b,Search Engine,Young Adults,South,Beauty,Summer,58374.4378305911,2023-02-10,2023-04-06,55,717846,88964,0.12393230481642281,4615,0.051878154331702786,750859.2526609119
b3a1c9a5-e3b0-49c2-b310-dbfe74f45464,Search Engine,Professionals,East,Fashion,Holiday,14436.969616825296,2023-02-03,2023-02-18,15,169770,21016,0.1237952752536593,1947,0.09265559738131453,252988.93659020533
54a1b1d6-902f-4d52-b8a8-8a50d5751a4a,Influencer,Young Adults,West,Books,Spring,10211.272648070784,2023-01-17,2023-03-09,51,913152,84164,0.09216870992261204,6819,0.08102336135034699,961353.901452436
788c89a0-2aa2-4cc7-ab4d-3a4ac8ef8340,Social Media,Students,Online,Electronics,Fall,32031.988570155332,2023-06-14,2023-07-12,28,899800,104818,0.11649071154092358,3756,0.03583973618596062,693029.240039897
1b665988-24f1-4a26-a0f8-5663d219f124,Search Engine,Seniors,North,Fashion,Winter,71252.47836268906,2023-06-02,2023-07-10,38,285385,10120,0.03546329774122223,871,0.08608259409224617,-71386.18485868152
515659f0-51b3-4329-a62f-519c94a4634b,Email,Young Adults,Online,Electronics,Winter,20913.840402322305,2023-03-17,2023-03-28,11,934401,31528,0.033742040114899875,646,0.020505235636968135,57913.96743393314
65c560bd-1e6d-470a-adb7-1ab1ac6ee7f2,Social Media,Professionals,East,Beauty,Summer,20238.57629240945,2023-03-28,2023-04-26,29,148838,19466,0.13079200477802178,257,0.013250576840860277,339352.48426018807
568f36f6-5c70-478b-87c1-57fc7fb0d472,Email,Professionals,East,Fashion,Fall,46986.4547232313,2023-04-27,2023-05-08,11,633022,50477,0.07974078121283935,3269,0.06476843088219841,579696.8782576334
202feec0-160d-4d0b-8550-c18513b85d14,Email,Students,East,Fashion,Spring,68305.33347474039,2023-12-28,2024-02-14,48,731475,32500,0.044431209995398874,1324,0.04075687313916748,554715.3951278883
e26d0c33-f449-4a1d-8f66-1b96e54081f5,Search Engine,Young Adults,South,Home Decor,Fall,74086.47930231375,2023-12-08,2024-02-05,59,199329,21213,0.1064222500648853,841,0.03964831179963825,51198.16886443025
377ee851-d5fa-4d61-b429-866b614a0c9a,Email,Students,Online,Electronics,Fall,26060.56066885373,2023-01-27,2023-03-06,38,620146,83634,0.13486252337079094,6008,0.07184873675185187,853266.7323328208
5d6ab25a-253f-49ef-849c-03dbc0b2d290,Influencer,Young Adults,East,Electronics,Summer,17162.93326348382,2023-11-09,2023-11-25,16,505413,49795,0.09852517043219496,4307,0.08650934450406134,559436.1763292073
aa8cfd0e-c0c7-4716-8466-8a361532068d,Social Media,Seniors,West,Books,Spring,94635.73305509897,2023-10-14,2023-11-28,45,955327,56009,0.05862830601160241,2184,0.038995795480618135,296793.0863242884
60747764-7314-46dc-8211-df40da81d0ca,Search Engine,Parents,East,Home Decor,Summer,33459.97443058915,2023-05-14,2023-06-04,21,858921,66698,0.07765328714102203,2617,0.03925124398202508,235920.25331747162
ecd1f1ac-5af5-4b74-935f-13c48f44b134,Search Engine,Students,Online,Home Decor,Spring,86801.18478478515,2023-08-07,2023-08-20,13,220424,25418,0.11531772453234752,1475,0.05804659353631485,117040.85997148269
8ea891c8-d083-44fb-a41a-24972747792e,Email,Professionals,East,Books,Holiday,87714.23054165364,2023-06-17,2023-07-22,35,987687,19210,0.019450172042134253,1321,0.06878652418723959,430514.0489300441
d7fbd526-5ab7-4062-a4c1-6680bf4b1444,Email,Students,East,Home Decor,Holiday,79527.033258629,2023-04-08,2023-05-31,53,420217,16978,0.04040303223390191,479,0.028261521599966005,79450.39490908806
cd06dcd4-92d1-4452-8746-1539e3fda6a2,TV,Young Adults,North,Home Decor,Winter,25195.024598731306,2023-09-25,2023-10-04,9,828285,61923,0.0747616461309226,5705,0.09214112376206854,732024.3021512415
e77c1f8c-f008-42d4-be55-c0f191748dbf,TV,Students,East,Beauty,Summer,83962.13133287802,2023-08-25,2023-09-19,25,344042,32544,0.0945937349735938,2242,0.06889748714668109,363348.0799195724
a132598b-4a3d-486d-8c07-ac7089d83adf,Search Engine,Seniors,Online,Fashion,Holiday,79232.55033174281,2023-11-05,2023-11-21,16,835848,48047,0.05748318274592542,3183,0.06626456302312884,544242.0386518725
36eb875a-74d0-49e1-92c9-af6088dc40a5,Search Engine,Young Adults,North,Books,Fall,63705.06910955954,2023-06-22,2023-07-26,34,325683,16862,0.05177472906178329,1540,0.09137760724609914,199098.47451833915
ec5cf5d0-5f37-4c01-9412-b1e43d7d04f1,Email,Professionals,North,Beauty,Fall,40348.183165205744,2023-07-09,2023-08-13,35,315547,4983,0.01579378739796098,456,0.09165385725350295,35678.94164222061
42d4291e-fbcd-4d8f-a133-5dba345f03d5,Influencer,Professionals,East,Beauty,Holiday,33625.77438398897,2023-05-02,2023-05-23,21,343603,5004,0.014564248087202657,111,0.02219951085638404,117262.8560065596
28a7da05-c086-4193-96f1-6eb9f4902db7,Influencer,Young Adults,East,Beauty,Summer,20970.02908723231,2023-02-15,2023-03-28,41,805662,39491,0.04901727960239558,910,0.023056795358188054,484901.2138946714
040c2adf-e980-483a-948b-edb40c3cafe4,Email,Seniors,West,Home Decor,Winter,55878.136021078426,2023-03-05,2023-03-17,12,902056,76017,0.084270854012536,5973,0.07857538290461329,768032.2208870731
e81c6a6e-9cc1-40e0-8ad3-97915468ef3e,TV,Students,Online,Books,Fall,62673.478795886185,2023-05-10,2023-05-28,18,298343,26221,0.0878920095023576,2520,0.09611919509895735,134198.68836703876
14306e48-0d03-444b-91b0-6a69fbce9205,TV,Parents,Online,Home Decor,Winter,42340.50914642085,2023-11-06,2023-12-29,53,386459,30593,0.07916384900136163,2141,0.06998623106617972,237001.39736531925
0d290c4b-b993-4ab3-8350-67ebb0ae27cd,Influencer,Professionals,South,Home Decor,Fall,52782.31609127817,2023-12-29,2024-02-11,44,379566,25576,0.0673832957603968,1202,0.04701852987464531,214551.15307040693
fddcbaab-eaec-489e-b23a-2a28d48344cd,Search Engine,Seniors,South,Beauty,Spring,42716.301163234006,2023-07-12,2023-07-31,19,794497,36007,0.04532082249658491,2574,0.07151258257963711,132301.02391758608
83e88b96-ccdd-45d8-84dd-ec168158f8a4,Email,Seniors,Online,Electronics,Holiday,67690.54515886311,2023-11-03,2023-12-08,35,172663,11412,0.0660972204229895,349,0.030593041872088493,120820.59701574122
8d0abe79-05ab-4b92-88c1-7410cfbb2b3a,Search Engine,Seniors,East,Books,Summer,91113.3287016907,2023-06-30,2023-07-25,25,201216,5921,0.029426395153971885,591,0.09981696698270054,215452.10797313822
0afa7793-cf7b-45fe-94c5-fccfdd35098d,TV,Students,North,Books,Fall,24752.82358422504,2023-10-19,2023-10-28,9,874888,22866,0.02613629206364515,1115,0.04879766960731163,69888.98700669501
bf497c7f-d3fe-4757-b48a-0564aa0ec657,Influencer,Seniors,West,Beauty,Holiday,44326.79289128111,2023-10-09,2023-10-23,14,356492,18534,0.0519920559539308,1739,0.0938517402257826,215905.79482925293
f048b32b-8d1d-418b-8059-3c8cee0acc0a,Search Engine,Seniors,East,Beauty,Winter,22678.174355577517,2023-01-29,2023-02-12,14,571358,85331,0.14934883149981074,4161,0.04877182475773975,770898.0664967491
ef1f3d55-df18-4a0c-8d88-17206dae31b3,TV,Young Adults,North,Fashion,Summer,66244.93933670488,2023-05-29,2023-06-24,26,394887,21998,0.05570957265229578,2057,0.09353258030097313,308791.53145163914
bfa1c583-a127-4285-b540-d3525dca0dc6,TV,Young Adults,Online,Beauty,Summer,75598.34585397362,2023-09-24,2023-11-16,53,592762,83641,0.14110389464971473,3363,0.04021168973319241,636364.2612726009
40078e87-daf3-49df-b76e-47aca9eb5d74,TV,Seniors,East,Home Decor,Holiday,93872.14593377103,2023-10-23,2023-11-02,10,508852,33032,0.06491670040747716,2591,0.0784488686190226,398424.0795977142
b18b78cd-4235-4764-a454-5d4b5c49a224,Search Engine,Seniors,West,Beauty,Holiday,35098.473363486846,2023-01-11,2023-03-09,57,584100,41740,0.0714613987679453,3989,0.09559018111681147,563627.7094810791
e5f6f4c4-2809-4533-b640-d58a8d179747,Social Media,Young Adults,South,Books,Holiday,95519.00852788871,2023-06-13,2023-07-10,27,634396,77135,0.12158880364831212,5255,0.06813826103761915,1034684.5040533199
18d01df7-eec7-41ed-a1a1-ac6db4b020e1,Influencer,Students,North,Electronics,Spring,15693.640463860731,2023-04-23,2023-05-02,9,304706,7041,0.023109365842643937,499,0.07098087031973885,176804.82303398545
897110a5-ba76-46b3-bb6e-810c05c1a190,TV,Young Adults,East,Electronics,Spring,64271.247702812936,2023-07-06,2023-08-26,51,660468,23462,0.035523865303109525,451,0.019259762078984603,-136393.97421959107
5b9cf616-e394-4e64-b401-fb5a1f0c0db7,Search Engine,Young Adults,West,Home Decor,Summer,15141.944740899697,2023-10-22,2023-11-05,14,381027,55758,0.14633763709653005,2937,0.05267979524475109,484559.8142125221
16b0ff68-398f-4bff-9b8a-668ac71eb757,Email,Young Adults,East,Electronics,Holiday,90439.67689857504,2023-08-20,2023-09-18,29,668688,54048,0.08082842759449724,4853,0.08980798654781087,963748.0196855743
b97c6dfb-8bad-428e-8b0a-14faf2a365e5,Influencer,Young Adults,Online,Beauty,Spring,57682.81513630487,2023-08-15,2023-09-06,22,277071,4489,0.01620335550920824,142,0.03168188526076464,75439.33658566671
cdfb958b-b7f1-4c17-96c5-346be1fa981e,Email,Parents,North,Electronics,Summer,70241.35156865165,2023-11-06,2023-11-25,19,672239,11181,0.01663330262784707,905,0.08095267121484818,-83864.97039584798
977c5aea-0dec-4496-908c-c7c39ede4f21,Email,Professionals,Online,Beauty,Fall,84841.65333194073,2023-04-08,2023-04-17,9,500376,68558,0.13701369572883498,4854,0.07081388972235471,571016.7473831896
fe0edd6d-da91-4bbc-a879-2b735f491fd3,Search Engine,Students,Online,Fashion,Holiday,23527.956023557188,2023-02-24,2023-04-19,54,941694,124558,0.13227111253822046,3745,0.030068736826648373,729904.931443925
7c5873f5-1210-4196-b34d-c75ab9ca103d,Social Media,Students,South,Books,Spring,13473.240574432046,2023-04-21,2023-05-06,15,513145,38062,0.07417587497231401,1349,0.0354512084741168,143503.7265058767
f450ebc2-76ea-4707-a593-5ab5fbfb977d,Search Engine,Seniors,Online,Home Decor,Summer,89099.3031321567,2023-06-01,2023-06-21,20,969565,31851,0.032851092032243824,1544,0.04848048101086275,570281.2631654222
38303e18-d4c4-4d48-9459-d9f11386ea7c,Search Engine,Parents,West,Fashion,Holiday,38343.99047130393,2023-09-03,2023-09-22,19,766483,96760,0.12623984489074716,2057,0.02126162939686531,345554.01646178286
1c9ebd83-1081-4da9-9459-1460afca281e,Influencer,Seniors,North,Electronics,Summer,21608.101713444874,2023-03-10,2023-05-08,59,477250,26460,0.05544401501915107,2439,0.09220341674423863,337792.50064916373
7cf8c814-ce6b-476d-8795-a88166bda609,Search Engine,Students,South,Home Decor,Fall,52161.51133783779,2023-11-08,2023-11-21,13,783717,53816,0.06866817581283334,4119,0.076542184456485,610851.4324268802
fb651651-2a0a-425c-bf66-7b14e057f2e9,Influencer,Students,East,Beauty,Summer,63847.54681264169,2023-10-16,2023-11-06,21,956928,101000,0.1055466930669045,4327,0.04284676900032218,997142.5302543503
24cc05a3-2396-4d3b-bdec-3c9af4fde330,TV,Seniors,Online,Fashion,Summer,12787.354308025911,2023-09-07,2023-09-20,13,788916,46921,0.05947576947707162,1734,0.036969894577446566,323270.4529095371
bced0166-b561-4679-a920-a33461450bf3,Influencer,Professionals,East,Books,Fall,34740.60924313789,2023-02-05,2023-03-21,44,424078,41565,0.09801378973776101,2995,0.07206209832811397,612648.8158110933
b7df52ec-53c6-4e3f-9afe-768018293295,Search Engine,Seniors,South,Books,Winter,12951.988684920641,2023-08-27,2023-10-06,40,965318,129294,0.1339395794619618,6229,0.048179882975746706,962828.8973738853
ed8701ca-21fc-4bc0-b7f5-d98561e97e76,TV,Professionals,East,Fashion,Holiday,47830.185027594904,2023-05-28,2023-07-14,47,130881,15919,0.12163225762842683,487,0.030640291471456547,100618.33323846688
271a30e5-8c6e-4985-94a9-173af6c7e0d0,TV,Professionals,West,Fashion,Fall,90559.00261596199,2023-08-15,2023-09-12,28,904841,57390,0.06342555034140245,2795,0.04871356776763817,457646.0153681794
6602b3a4-b4aa-49d4-9b88-8a7d3ba35469,Social Media,Young Adults,South,Fashion,Fall,98438.71703442122,2023-09-01,2023-10-01,30,198171,9970,0.05031111765852287,881,0.0884167284900315,-88967.99261295545
1961a163-f859-4c29-b23f-98250813516b,Search Engine,Students,North,Electronics,Holiday,67334.27981532647,2023-12-03,2024-01-27,55,353189,17649,0.04997146282353826,285,0.01617459728859671,274968.35334714066
6b30e9f5-f987-4d1d-9f1b-5ff2ffd31e09,Email,Young Adults,North,Books,Summer,24547.392440613265,2023-12-31,2024-02-12,43,317815,18688,0.05880276105272163,806,0.043152242255372085,263440.9748918226
2836bda5-5c1d-427c-84e6-cd2d8e048b64,Search Engine,Students,North,Books,Spring,91526.44509993751,2023-07-20,2023-09-08,50,411095,32514,0.0790923781414681,3141,0.09661054807154489,459093.5458379119
5a260ebf-25e4-4b28-b03d-c036fc438446,Email,Young Adults,North,Electronics,Holiday,56462.30408800544,2023-06-03,2023-06-10,7,370896,25340,0.06832364729715203,287,0.011334865820912282,68701.29923249102
62fba54b-40e6-4803-862a-59b507e7857e,Social Media,Professionals,South,Home Decor,Fall,23837.43808926263,2023-03-14,2023-03-30,16,741627,21225,0.028620562938272094,1913,0.09015762857780968,108738.78813450242
2e911b51-261c-4f1e-8c4d-b9c27b6e4337,Search Engine,Young Adults,South,Books,Summer,92955.40025064953,2023-07-20,2023-09-07,49,506656,16660,0.03288382016674716,728,0.04373503287194436,104709.75222957715
8a6e8cfb-fc8c-4678-b1c9-463ea14d5b5b,Social Media,Parents,South,Home Decor,Winter,78172.21456507927,2023-10-23,2023-11-14,22,144864,8403,0.05801014531574567,227,0.027056638411791144,84895.5144876754
aaeccf2e-0721-489f-8a04-c9235c935384,Email,Young Adults,Online,Home Decor,Summer,75853.47454508363,2023-01-17,2023-03-10,52,805051,71399,0.08868897400824001,810,0.011348177272453155,385062.77555603895
7cfdc723-6876-4ea5-9524-caa7f286768f,Influencer,Young Adults,South,Home Decor,Spring,73826.26334149642,2023-05-09,2023-05-23,14,696323,64739,0.09297295301868924,1058,0.01634705212589165,409481.04675767134
02e93e66-9468-4822-a768-70552c399546,Search Engine,Young Adults,South,Books,Summer,28030.583898679808,2023-08-05,2023-09-29,55,186675,14573,0.07806898908552819,371,0.025465902780177303,-39922.9809651394
d419fc96-0e9d-4067-9a75-0cd0b9fd4b9d,TV,Parents,South,Beauty,Spring,28990.602253677345,2023-03-02,2023-04-02,31,384487,43611,0.11342862336905203,535,0.01228683145416204,65765.67731961097
1c47b1bf-bb76-4b34-a42c-002609f8b3d8,TV,Students,North,Home Decor,Winter,71946.36985845295,2023-04-14,2023-06-09,56,324320,36717,0.1132148304259431,1476,0.04022648812810042,280700.0467722558
5cd17077-697b-4b33-819e-daf2e943f6ae,Social Media,Young Adults,West,Beauty,Winter,29775.04750993572,2023-02-11,2023-03-01,18,643961,44992,0.06986784603623439,631,0.014040380293697861,171485.70832239324
18f1bd38-84d0-434c-a544-f6dda0f50587,Influencer,Students,North,Electronics,Summer,49480.4527122744,2023-01-25,2023-02-25,31,291026,7980,0.0274217135065322,576,0.07229944556600297,218352.44689145993
c2c90c6e-65ca-4ac9-a900-51d3a1ed9b73,TV,Seniors,West,Beauty,Holiday,80380.16430345473,2023-02-08,2023-03-03,23,285770,24068,0.08422446776739724,2014,0.08370164021837138,105586.37538364006
3e6c7b41-be90-42c2-a972-39b8499852dc,TV,Professionals,West,Beauty,Holiday,80555.72662880569,2023-10-18,2023-11-19,32,457168,28987,0.06340566895913656,2605,0.08987175312139825,482670.1152118264
fe9d7d66-2012-4d8c-ac3d-c1d0f0f5b80c,Search Engine,Seniors,West,Fashion,Holiday,50793.559527327365,2023-05-11,2023-07-02,52,650808,19074,0.02930921856691846,1133,0.05942153628724018,227989.69445005804
ad7efc86-1b4a-470c-972f-6016368f71a8,TV,Parents,North,Home Decor,Winter,81297.09444477205,2023-08-17,2023-10-10,54,602857,88893,0.14745440939507748,8461,0.0951858587061879,1046369.0797469753
bec990b3-298d-484a-8b91-8169c925eec0,Email,Parents,Online,Books,Spring,85475.96165782512,2023-04-18,2023-05-08,20,869483,53704,0.06176575449921431,564,0.010508090550379016,325101.5328702275
72e7853c-359a-49e5-b9d8-ef8b83b46587,Social Media,Students,East,Fashion,Fall,68929.81761558342,2023-06-21,2023-08-07,47,902216,88066,0.09761169754697231,1942,0.022061648994771043,582707.3391980308
bb8e1f1d-f75e-4e34-873e-1360d8599e91,TV,Students,Online,Beauty,Summer,30558.326707757813,2023-04-12,2023-05-24,42,479590,37704,0.07861804058712352,1371,0.03638493826578237,-14814.400989796908
94c824f0-0327-4b79-a2cc-d859b1ee540f,Search Engine,Young Adults,North,Electronics,Spring,34661.06023469928,2023-12-20,2024-01-18,29,138079,4141,0.029995959090347253,335,0.08101219977588131,360409.8254884324
7c488fbf-fdb2-4057-8100-661cdb050d30,Email,Seniors,West,Books,Fall,38335.70398678618,2023-01-12,2023-03-02,49,144220,2563,0.01777610727215988,229,0.08968502261204714,49211.33608210135
a38329d4-d433-4dfd-9ea0-a92bca1e9d32,TV,Students,East,Electronics,Winter,20512.36969605568,2023-10-02,2023-10-14,12,251563,24554,0.09760771811147424,1611,0.06563210061754701,314459.84883846494
e9158d56-bb0e-46f3-84a2-6a4271b7344c,Social Media,Students,Online,Beauty,Fall,34584.36583329506,2023-04-11,2023-06-03,53,212878,9490,0.04458306184870398,422,0.04449127099682248,158938.39597819367
bc7d3a1e-a970-47c2-b115-b009a4fb1368,Social Media,Students,South,Electronics,Winter,28856.73018812789,2023-02-13,2023-02-24,11,216583,9553,0.0441115599459201,668,0.06992610432274576,141047.87028498683
11137d95-3af3-4f9c-8cbc-8ed7031c1fe3,Social Media,Professionals,Online,Fashion,Winter,50979.58748277419,2023-11-01,2023-12-20,49,148720,21412,0.1439766665594435,562,0.026280943482192953,64372.35367548271
7900b2b0-c738-426d-9d20-0006d5fcc152,TV,Students,North,Electronics,Spring,91759.37930850385,2023-01-17,2023-02-17,31,331876,24773,0.07464826260358078,1268,0.05120866469551889,265036.21538664453
6a428d44-9d72-49ec-9e83-92399864b024,Email,Professionals,East,Fashion,Holiday,19403.228507856227,2023-11-26,2023-12-20,24,639006,9022,0.014119649310096493,502,0.0556789688490961,114959.05341265057
5182e6d1-7fd1-4ae7-8610-a3faf4834fe4,Influencer,Parents,South,Home Decor,Holiday,74824.1131552656,2023-02-26,2023-03-17,19,528813,30447,0.05757798012097295,591,0.019438409891009315,241677.03034112946
e60032fc-be86-4d6a-a932-513fa1e46e0f,Social Media,Young Adults,East,Books,Spring,71855.47039718149,2023-11-07,2023-12-26,49,947649,87021,0.09182881591531172,1135,0.013048539419944567,644014.5791471566
67d74f6f-2b5d-4eff-834a-a967c3118133,Email,Seniors,East,Electronics,Summer,18617.877879702188,2023-10-30,2023-11-19,20,591567,33127,0.05599943859239691,2567,0.07750949476151316,332692.7835266734
ebf81a0a-840c-4a49-9614-e73784decf80,Search Engine,Students,Online,Fashion,Winter,93031.516441522,2023-01-12,2023-02-15,34,462812,6367,0.013759273564779923,370,0.058123572335173776,-15116.92406779452
717a2a42-911c-4c6f-9971-6f75adeeb1a8,Search Engine,Professionals,West,Beauty,Summer,61162.49819411377,2023-11-14,2023-12-08,24,782192,56477,0.07220357716534295,2253,0.03990148316901419,442874.51102655317
c3b92acf-1417-4cc6-bff9-06251ade38a4,Email,Students,Online,Beauty,Winter,42735.29690221159,2023-03-21,2023-04-24,34,852758,21171,0.024826887064468898,1044,0.049350576849503516,110985.41730805812
b37de6d0-2b68-4434-891b-24100bb49967,Search Engine,Students,South,Fashion,Winter,78088.4725145776,2023-08-04,2023-09-30,57,506080,48929,0.09668240345277859,4706,0.09619330719189667,490523.8629568537
c2e83213-a359-4ba2-a369-258c9eca7562,Search Engine,Professionals,North,Books,Holiday,33162.891256147064,2023-12-05,2024-01-07,33,712666,68944,0.09674219403117632,3077,0.04464223947225556,421013.4817328336
b292c5b7-43ad-459e-bdbc-200322bd3959,Social Media,Students,Online,Home Decor,Holiday,72415.88533416884,2023-09-21,2023-10-29,38,108177,1653,0.0152862795437761,31,0.019313130398839577,-160297.45941185497
ea57f175-3c83-4fa2-96c5-47692924e50c,TV,Seniors,West,Home Decor,Winter,13574.00868150225,2023-05-29,2023-07-21,53,801475,40629,0.05069327662391281,2101,0.05172419616070094,165667.4490554622
29f152ec-194e-4f22-a95b-71496dbe8482,TV,Parents,West,Books,Holiday,85546.72338483448,2023-03-22,2023-04-06,15,484462,32902,0.06791607692346054,2248,0.06832435361302619,593160.5120981125
c58e30ed-db0c-49a7-87f2-8a2f52ca822b,TV,Young Adults,Online,Electronics,Holiday,50335.376231918664,2023-08-03,2023-09-18,46,861595,74990,0.0870369737002849,831,0.011090180448990237,497070.54096304835
0d655f34-bad9-45ee-9f11-18a6abba19cc,TV,Students,South,Fashion,Fall,67302.36229221476,2023-07-17,2023-08-24,38,549426,28267,0.05144888015914731,1128,0.03991065040136625,239646.77247461857
563116fc-8ba8-4b8e-a731-c238574838ae,Email,Professionals,West,Home Decor,Fall,29911.40378260153,2023-07-19,2023-08-14,26,545170,27413,0.05028451175719574,1244,0.04541629781174049,72686.67469223504
954ee8e1-8e75-4361-8069-01354cb725c9,Social Media,Seniors,West,Books,Winter,70936.6341392603,2023-01-25,2023-02-28,34,735433,108566,0.14762212187503632,5616,0.05173433611875512,623677.7641470628
0a7b0e0c-486b-4327-9567-237190c5b559,Email,Students,South,Home Decor,Holiday,79501.6248303949,2023-03-30,2023-05-08,39,829490,13156,0.015860791400925986,488,0.03715157743070098,120567.06525651846
767807c0-dea0-4aa6-bf24-47fe5a735d0e,Search Engine,Parents,South,Home Decor,Fall,52589.18681959589,2023-09-25,2023-10-05,10,637706,94677,0.14846635797276125,6629,0.0700230032619286,1055176.6104144526
a876d404-e34a-4838-bb84-e6969bc9856e,Social Media,Parents,South,Electronics,Summer,65595.42316556149,2023-05-23,2023-07-14,52,265926,4437,0.016685271750975512,421,0.0950238301353231,81204.90943670871
a4d1746c-0578-4779-85cf-287957b6b7b0,Influencer,Professionals,South,Home Decor,Winter,51069.33314401587,2023-02-28,2023-04-09,40,712363,35880,0.05036779989125602,3310,0.09225983584357439,623113.09275583
6d4945c1-2cd0-43db-bf33-71895abd4434,TV,Students,Online,Fashion,Winter,90468.2232332061,2023-12-31,2024-02-23,54,603122,47717,0.07911671969570899,3330,0.0697954073328115,463317.58710932365
58545419-fa39-4569-a26b-73d87c47b63c,Search Engine,Students,Online,Books,Summer,54808.22624628872,2023-01-26,2023-02-04,9,427371,12847,0.030061768022005525,714,0.055619565952982515,109054.28974005769
d31404e5-bbda-4c64-9368-bcb15f788240,TV,Students,East,Electronics,Winter,85762.7838125937,2023-02-16,2023-03-20,32,506051,14613,0.028878490752621333,1232,0.08432336137974934,308668.5331840664
102cd034-9e2e-4298-b6ca-b28d7f19b928,TV,Parents,East,Electronics,Holiday,82121.68524432238,2023-10-15,2023-10-29,14,379677,17421,0.045883779856532414,1484,0.08523434690727072,51295.602380372584
15f4e02e-1570-4644-8aa7-e3326911b29e,TV,Students,East,Books,Fall,46945.43392135209,2023-09-23,2023-10-05,12,607966,88939,0.1462910057002997,7529,0.08466157475377255,1059334.7942318458
d98317fc-650e-49a8-b048-a9cc0e7712d9,Influencer,Students,West,Fashion,Spring,30707.604267172752,2023-01-16,2023-02-07,22,588267,37188,0.06321636024243897,900,0.024206134408245976,250739.25044788688
c4b55d5e-dc38-4f3b-afc0-712b192d0ca4,Search Engine,Students,South,Home Decor,Fall,46547.39193037939,2023-07-18,2023-08-17,30,987889,88158,0.08923927735768684,1083,0.012288910722574615,366558.73053965037
b6a692bc-d09f-41a6-aaed-4644580d7478,TV,Students,Online,Home Decor,Summer,84359.56381976981,2023-10-09,2023-12-02,54,469648,51004,0.10860079633343048,5023,0.09848740687732992,896275.5017528483
0f8babd1-e0e2-4bea-a161-bd5400d92298,TV,Professionals,Online,Fashion,Spring,30486.92822374531,2023-03-27,2023-05-11,45,318930,36329,0.11391105697338944,3500,0.09636887761488767,575366.1654045562
adafdc4d-4abb-495a-bda3-7c886ae1235d,Social Media,Parents,South,Beauty,Holiday,57199.27112719744,2023-09-07,2023-10-13,36,503439,53528,0.10632573528834967,3254,0.060794061479988684,275442.8035611354
bc53d065-c7e5-431f-8ece-a3faf278cad5,TV,Young Adults,East,Books,Holiday,82548.70731646728,2023-09-27,2023-11-17,51,748490,42791,0.057169947046841474,4252,0.09937573450456247,553656.3568563495
c733eabc-1bab-478d-a9ec-8583f596be05,Social Media,Professionals,West,Fashion,Fall,41812.97276155409,2023-12-01,2023-12-20,19,634561,16271,0.025641895829848743,1291,0.07934923402910746,117875.8476664789
7f31ed5d-764a-4175-9e99-b903c7554ec5,Search Engine,Students,Online,Home Decor,Winter,67798.86733024276,2023-04-27,2023-05-08,11,657807,32522,0.04944030654664952,1839,0.056564216510810554,314424.34504601825
